Year,Round,Institute,Course Name,Category,Opening Rank,Closing Rank,Program
2021,2,IIT BOMBAY,PHYSICS,SC,417,820,PHYSICS
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1987,1987,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT DELHI,PHYSICS,SC,157,1085,PHYSICS
2021,2,IIT GUWAHATI,PHYSICS,SC,1063,1732,PHYSICS
2021,2,IIT KANPUR,PHYSICS,SC,297,911,PHYSICS
2021,2,IIT KANPUR,PHYSICS,SC,295,893,PHYSICS
2021,2,IIT KHARAGPUR,PHYSICS,SC,441,1739,PHYSICS
2021,2,IIT KHARAGPUR,GEOPHYSICS,SC,846,846,GEOPHYSICS
2021,2,IIT KHARAGPUR,MEDICAL PHYSICS,SC,3261,3261,MEDICAL PHYSICS
2021,2,IIT MADRAS,PHYSICS,SC,243,1347,PHYSICS
2021,2,IIT ROORKEE,PHYSICS,SC,1287,1613,PHYSICS
2021,2,IIT BHUBANESWAR,PHYSICS,SC,1928,2533,PHYSICS
2021,2,IIT GANDHINAGAR,PHYSICS,SC,1826,2222,PHYSICS
2021,2,IIT HYDERABAD,PHYSICS,SC,1748,2030,PHYSICS
2021,2,IIT INDORE,PHYSICS,SC,2069,2416,PHYSICS
2021,2,IIT INDORE,ASTRONOMY,SC,2286,2350,ASTRONOMY
2021,2,IIT ROPAR,PHYSICS,SC,2294,2430,PHYSICS
2021,2,IIT JODHPUR,PHYSICS,SC,2360,2761,PHYSICS
2021,2,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,SC,3053,3201,PHYSICS AND MATERIALS ENGINEERING
2021,2,IIT PATNA,PHYSICS,SC,2537,2932,PHYSICS
2021,2,IIT (ISM) DHANBAD,PHYSICS,SC,2462,2990,PHYSICS
2021,2,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,SC,1659,3108,APPLIED GEOPHYSICS
2021,2,IIT (BHU) VARANASI,PHYSICS,SC,1905,2173,PHYSICS
2021,2,IIT BHILAI,PHYSICS,SC,3006,3034,PHYSICS
2021,2,IIT PALAKKAD,PHYSICS,SC,2910,3085,PHYSICS
2021,2,IIT TIRUPATI,PHYSICS,SC,2376,2794,PHYSICS
2021,2,IIT MANDI,PHYSICS,SC,1973,2742,PHYSICS
2021,3,IIT BOMBAY,BIOTECHNOLOGY,SC,89,516,BIOTECHNOLOGY
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,552,552,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,SC,61,61,MOLECULAR MEDICAL MICROBIOLOGY
2021,3,IIT INDORE,BIOTECHNOLOGY,SC,385,474,BIOTECHNOLOGY
2021,3,IIT BOMBAY,CHEMISTRY,SC,42,616,CHEMISTRY
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1839,1839,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT DELHI,CHEMISTRY,SC,115,737,CHEMISTRY
2021,3,IIT GUWAHATI,CHEMISTRY,SC,468,1755,CHEMISTRY
2021,3,IIT KANPUR,CHEMISTRY,SC,176,812,CHEMISTRY
2021,3,IIT KHARAGPUR,CHEMISTRY,SC,628,1099,CHEMISTRY
2021,3,IIT KHARAGPUR,NUCLEAR MEDICINE,SC,1737,1737,NUCLEAR MEDICINE
2021,3,IIT MADRAS,CHEMISTRY,SC,936,1818,CHEMISTRY
2021,3,IIT ROORKEE,CHEMISTRY,SC,324,1276,CHEMISTRY
2021,3,IIT BHUBANESWAR,CHEMISTRY,SC,1796,2141,CHEMISTRY
2021,3,IIT GANDHINAGAR,CHEMISTRY,SC,1483,1930,CHEMISTRY
2021,3,IIT HYDERABAD,CHEMISTRY,SC,1465,1888,CHEMISTRY
2021,3,IIT INDORE,CHEMISTRY,SC,1650,2126,CHEMISTRY
2021,3,IIT ROPAR,CHEMISTRY,SC,2164,2174,CHEMISTRY
2021,3,IIT JODHPUR,CHEMISTRY,SC,1705,2652,CHEMISTRY
2021,3,IIT PATNA,CHEMISTRY,SC,2137,2638,CHEMISTRY
2021,3,IIT (ISM) DHANBAD,CHEMISTRY,SC,1750,2543,CHEMISTRY
2021,3,IIT (BHU) VARANASI,CHEMISTRY,SC,1946,2001,CHEMISTRY
2021,3,IIT BHILAI,CHEMISTRY,SC,2640,2783,CHEMISTRY
2021,3,IIT PALAKKAD,CHEMISTRY,SC,2670,2900,CHEMISTRY
2021,3,IIT TIRUPATI,CHEMISTRY,SC,2669,2833,CHEMISTRY
2021,3,IIT MANDI,CHEMISTRY,SC,2096,2748,CHEMISTRY
2021,3,IIT DELHI,ECONOMICS,SC,204,328,ECONOMICS
2021,3,IIT ROORKEE,ECONOMICS,SC,350,464,ECONOMICS
2021,3,IIT BOMBAY,APPLIED GEOLOGY,SC,133,278,APPLIED GEOLOGY
2021,3,IIT KHARAGPUR,GEOLOGY,SC,210,416,GEOLOGY
2021,3,IIT KHARAGPUR,GEOPHYSICS,SC,463,529,GEOPHYSICS
2021,3,IIT ROORKEE,APPLIED GEOLOGY,SC,222,336,APPLIED GEOLOGY
2021,3,IIT BHUBANESWAR,GEOLOGY,SC,470,520,GEOLOGY
2021,3,IIT (ISM) DHANBAD,APPLIED GEOLOGY,SC,202,445,APPLIED GEOLOGY
2021,3,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,SC,552,644,ATMOSPHERE & OCEAN SCIENCES
2021,3,IIT BOMBAY,MATHEMATICS,SC,454,1156,MATHEMATICS
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2035,2035,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,2776,2776,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,OPERATIONS RESEARCH,SC,838,838,OPERATIONS RESEARCH
2021,3,IIT DELHI,MATHEMATICS,SC,198,1663,MATHEMATICS
2021,3,IIT GUWAHATI,MATHEMATICS & COMPUTING,SC,274,1520,MATHEMATICS & COMPUTING
2021,3,IIT KANPUR,MATHEMATICS,SC,702,1713,MATHEMATICS
2021,3,IIT KHARAGPUR,MATHEMATICS,SC,445,1119,MATHEMATICS
2021,3,IIT MADRAS,MATHEMATICS,SC,160,1003,MATHEMATICS
2021,3,IIT ROORKEE,MATHEMATICS,SC,1061,1810,MATHEMATICS
2021,3,IIT BHUBANESWAR,MATHEMATICS,SC,1338,1382,MATHEMATICS
2021,3,IIT GANDHINAGAR,MATHEMATICS,SC,1093,2022,MATHEMATICS
2021,3,IIT HYDERABAD, MATHEMATICS & COMPUTING,SC,1445,1946,MATHEMATICS & COMPUTING
2021,3,IIT INDORE,MATHEMATICS,SC,1428,2083,MATHEMATICS
2021,3,IIT ROPAR,MATHEMATICS,SC,715,2291,MATHEMATICS
2021,3,IIT JODHPUR,MATHEMATICS,SC,1796,2101,MATHEMATICS
2021,3,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,SC,2037,2037,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,3,IIT PATNA,MATHEMATICS,SC,1762,2335,MATHEMATICS
2021,3,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,SC,1770,2269,MATHEMATICS & COMPUTING
2021,3,IIT BHILAI,MATHEMATICS & COMPUTING,SC,2061,2061,MATHEMATICS & COMPUTING
2021,3,IIT PALAKKAD,MATHEMATICS,SC,2491,2513,MATHEMATICS
2021,3,IIT TIRUPATI,MATHEMATICS & STATISTICS,SC,2126,2434,MATHEMATICS & COMPUTING
2021,3,IIT MANDI,APPLIED MATHEMATICS,SC,1028,2430,APPLIED MATHEMATICS
2021,3,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,SC,56,439,APPLIED STATISTICS & INFORMATICS
2021,3,IIT BOMBAY,OPERATIONS RESEARCH,SC,495,495,OPERATIONS RESEARCH
2021,3,IIT KANPUR,STATISTICS,SC,301,550,STATISTICS
2021,3,IIT BOMBAY,APPLIED GEOPHYSICS,SC,912,2119,APPLIED GEOPHYSICS
2021,3,IIT BOMBAY,PHYSICS,SC,417,964,PHYSICS
2021,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2350,2350,ENERGY SCIENCE AND ENGINEERING
2021,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,3,IIT DELHI,PHYSICS,SC,157,1085,PHYSICS
2021,3,IIT GUWAHATI,PHYSICS,SC,1063,1905,PHYSICS
2021,3,IIT KANPUR,PHYSICS,SC,297,911,PHYSICS
2021,3,IIT KANPUR,PHYSICS,SC,661,1171,PHYSICS
2021,3,IIT KHARAGPUR,PHYSICS,SC,441,1739,PHYSICS
2021,3,IIT KHARAGPUR,GEOPHYSICS,SC,846,2537,GEOPHYSICS
2021,3,IIT KHARAGPUR,MEDICAL PHYSICS,SC,3261,3261,MEDICAL PHYSICS
2021,3,IIT MADRAS,PHYSICS,SC,243,1585,PHYSICS
2021,3,IIT ROORKEE,PHYSICS,SC,1287,1732,PHYSICS
2021,3,IIT BHUBANESWAR,PHYSICS,SC,1928,2533,PHYSICS
2021,3,IIT GANDHINAGAR,PHYSICS,SC,1949,2475,PHYSICS
2021,3,IIT HYDERABAD,PHYSICS,SC,1748,2120,PHYSICS
2021,3,IIT INDORE,PHYSICS,SC,2069,2436,PHYSICS
2021,3,IIT INDORE,ASTRONOMY,SC,2286,2462,ASTRONOMY
2021,3,IIT ROPAR,PHYSICS,SC,2294,2527,PHYSICS
2021,3,IIT JODHPUR,PHYSICS,SC,2360,2910,PHYSICS
2021,3,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,SC,3053,3303,PHYSICS AND MATERIALS ENGINEERING
2021,3,IIT PATNA,PHYSICS,SC,2709,3035,PHYSICS
2021,3,IIT (ISM) DHANBAD,PHYSICS,SC,2766,3034,PHYSICS
2021,3,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,SC,1659,3157,APPLIED GEOPHYSICS
2021,3,IIT (BHU) VARANASI,PHYSICS,SC,2105,2229,PHYSICS
2021,3,IIT BHILAI,PHYSICS,SC,3153,3419,PHYSICS
2021,3,IIT PALAKKAD,PHYSICS,SC,3085,3437,PHYSICS
2021,3,IIT TIRUPATI,PHYSICS,SC,2794,3068,PHYSICS
2021,3,IIT MANDI,PHYSICS,SC,1973,3006,PHYSICS
2021,4,IIT BOMBAY,BIOTECHNOLOGY,SC,89,362,BIOTECHNOLOGY
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,552,552,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,SC,61,61,MOLECULAR MEDICAL MICROBIOLOGY
2021,4,IIT INDORE,BIOTECHNOLOGY,SC,385,474,BIOTECHNOLOGY
2021,4,IIT BOMBAY,CHEMISTRY,SC,42,616,CHEMISTRY
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1839,1839,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT DELHI,CHEMISTRY,SC,115,737,CHEMISTRY
2021,4,IIT GUWAHATI,CHEMISTRY,SC,468,1755,CHEMISTRY
2021,4,IIT KANPUR,CHEMISTRY,SC,176,812,CHEMISTRY
2021,4,IIT KHARAGPUR,CHEMISTRY,SC,628,1099,CHEMISTRY
2021,4,IIT KHARAGPUR,NUCLEAR MEDICINE,SC,1737,1737,NUCLEAR MEDICINE
2021,4,IIT MADRAS,CHEMISTRY,SC,936,1818,CHEMISTRY
2021,4,IIT ROORKEE,CHEMISTRY,SC,324,1276,CHEMISTRY
2021,4,IIT BHUBANESWAR,CHEMISTRY,SC,1796,2141,CHEMISTRY
2021,4,IIT GANDHINAGAR,CHEMISTRY,SC,1483,1930,CHEMISTRY
2021,4,IIT HYDERABAD,CHEMISTRY,SC,1465,1888,CHEMISTRY
2021,4,IIT INDORE,CHEMISTRY,SC,1650,2126,CHEMISTRY
2021,4,IIT ROPAR,CHEMISTRY,SC,2164,2174,CHEMISTRY
2021,4,IIT JODHPUR,CHEMISTRY,SC,1705,2652,CHEMISTRY
2021,4,IIT PATNA,CHEMISTRY,SC,2137,2638,CHEMISTRY
2021,4,IIT (ISM) DHANBAD,CHEMISTRY,SC,1750,2543,CHEMISTRY
2021,4,IIT (BHU) VARANASI,CHEMISTRY,SC,1946,2001,CHEMISTRY
2021,4,IIT BHILAI,CHEMISTRY,SC,2783,2980,CHEMISTRY
2021,4,IIT PALAKKAD,CHEMISTRY,SC,2670,3097,CHEMISTRY
2021,4,IIT TIRUPATI,CHEMISTRY,SC,2669,2964,CHEMISTRY
2021,4,IIT MANDI,CHEMISTRY,SC,2096,2748,CHEMISTRY
2021,4,IIT DELHI,ECONOMICS,SC,204,328,ECONOMICS
2021,4,IIT ROORKEE,ECONOMICS,SC,350,464,ECONOMICS
2021,4,IIT BOMBAY,APPLIED GEOLOGY,SC,133,278,APPLIED GEOLOGY
2021,4,IIT KHARAGPUR,GEOLOGY,SC,210,416,GEOLOGY
2021,4,IIT KHARAGPUR,GEOPHYSICS,SC,463,529,GEOPHYSICS
2021,4,IIT ROORKEE,APPLIED GEOLOGY,SC,222,336,APPLIED GEOLOGY
2021,4,IIT BHUBANESWAR,GEOLOGY,SC,470,520,GEOLOGY
2021,4,IIT (ISM) DHANBAD,APPLIED GEOLOGY,SC,202,445,APPLIED GEOLOGY
2021,4,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,SC,621,647,ATMOSPHERE & OCEAN SCIENCES
2021,4,IIT BOMBAY,MATHEMATICS,SC,454,1156,MATHEMATICS
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2035,2035,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,2776,2776,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,OPERATIONS RESEARCH,SC,838,838,OPERATIONS RESEARCH
2021,4,IIT DELHI,MATHEMATICS,SC,198,1663,MATHEMATICS
2021,4,IIT GUWAHATI,MATHEMATICS & COMPUTING,SC,274,1520,MATHEMATICS & COMPUTING
2021,4,IIT KANPUR,MATHEMATICS,SC,702,1713,MATHEMATICS
2021,4,IIT KHARAGPUR,MATHEMATICS,SC,445,1119,MATHEMATICS
2021,4,IIT MADRAS,MATHEMATICS,SC,160,1003,MATHEMATICS
2021,4,IIT ROORKEE,MATHEMATICS,SC,1061,1810,MATHEMATICS
2021,4,IIT BHUBANESWAR,MATHEMATICS,SC,1338,1382,MATHEMATICS
2021,4,IIT GANDHINAGAR,MATHEMATICS,SC,1093,2022,MATHEMATICS
2021,4,IIT HYDERABAD, MATHEMATICS & COMPUTING,SC,1445,1946,MATHEMATICS & COMPUTING
2021,4,IIT INDORE,MATHEMATICS,SC,1428,2083,MATHEMATICS
2021,4,IIT ROPAR,MATHEMATICS,SC,715,2291,MATHEMATICS
2021,4,IIT JODHPUR,MATHEMATICS,SC,1796,2101,MATHEMATICS
2021,4,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,SC,2037,2037,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,4,IIT PATNA,MATHEMATICS,SC,1762,2335,MATHEMATICS
2021,4,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,SC,1770,2269,MATHEMATICS & COMPUTING
2021,4,IIT BHILAI,MATHEMATICS & COMPUTING,SC,2061,2061,MATHEMATICS & COMPUTING
2021,4,IIT PALAKKAD,MATHEMATICS,SC,2497,2612,MATHEMATICS
2021,4,IIT TIRUPATI,MATHEMATICS & STATISTICS,SC,2126,2485,MATHEMATICS & COMPUTING
2021,4,IIT MANDI,APPLIED MATHEMATICS,SC,1028,2434,APPLIED MATHEMATICS
2021,4,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,SC,56,439,APPLIED STATISTICS & INFORMATICS
2021,4,IIT BOMBAY,OPERATIONS RESEARCH,SC,0,0,OPERATIONS RESEARCH
2021,4,IIT KANPUR,STATISTICS,SC,301,550,STATISTICS
2021,4,IIT BOMBAY,APPLIED GEOPHYSICS,SC,912,2119,APPLIED GEOPHYSICS
2021,4,IIT BOMBAY,PHYSICS,SC,417,964,PHYSICS
2021,4,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2350,2350,ENERGY SCIENCE AND ENGINEERING
2021,4,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,4,IIT DELHI,PHYSICS,SC,157,1085,PHYSICS
2021,4,IIT GUWAHATI,PHYSICS,SC,1063,2030,PHYSICS
2021,4,IIT KANPUR,PHYSICS,SC,297,911,PHYSICS
2021,4,IIT KANPUR,PHYSICS,SC,661,1171,PHYSICS
2021,4,IIT KHARAGPUR,PHYSICS,SC,441,1739,PHYSICS
2021,4,IIT KHARAGPUR,GEOPHYSICS,SC,846,2537,GEOPHYSICS
2021,4,IIT KHARAGPUR,MEDICAL PHYSICS,SC,3261,3261,MEDICAL PHYSICS
2021,4,IIT MADRAS,PHYSICS,SC,243,1585,PHYSICS
2021,4,IIT ROORKEE,PHYSICS,SC,1287,1732,PHYSICS
2021,4,IIT BHUBANESWAR,PHYSICS,SC,1928,2533,PHYSICS
2021,4,IIT GANDHINAGAR,PHYSICS,SC,1949,2475,PHYSICS
2021,4,IIT HYDERABAD,PHYSICS,SC,1748,2173,PHYSICS
2021,4,IIT INDORE,PHYSICS,SC,2069,2462,PHYSICS
2021,4,IIT INDORE,ASTRONOMY,SC,2286,2761,ASTRONOMY
2021,4,IIT ROPAR,PHYSICS,SC,2294,2629,PHYSICS
2021,4,IIT JODHPUR,PHYSICS,SC,2360,2910,PHYSICS
2021,4,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,SC,3053,3303,PHYSICS AND MATERIALS ENGINEERING
2021,4,IIT PATNA,PHYSICS,SC,2709,3201,PHYSICS
2021,4,IIT (ISM) DHANBAD,PHYSICS,SC,2766,3085,PHYSICS
2021,4,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,SC,1659,3461,APPLIED GEOPHYSICS
2021,4,IIT (BHU) VARANASI,PHYSICS,SC,2105,2430,PHYSICS
2021,4,IIT BHILAI,PHYSICS,SC,3153,3423,PHYSICS
2021,4,IIT PALAKKAD,PHYSICS,SC,3446,3499,PHYSICS
2021,4,IIT TIRUPATI,PHYSICS,SC,2794,3071,PHYSICS
2021,4,IIT MANDI,PHYSICS,SC,1973,3068,PHYSICS
2022,1,IIT BHILAI,CHEMISTRY,SC,2055,2576,CHEMISTRY
2022,1,IIT BHILAI,MATHEMATICS & COMPUTING,SC,2182,2323,MATHEMATICS & COMPUTING
2022,1,IIT BHILAI,PHYSICS,SC,2524,2524,PHYSICS
2022,1,IIT BHUBANESWAR,CHEMISTRY,SC,1223,1796,CHEMISTRY
2022,1,IIT BHUBANESWAR,MATHEMATICS,SC,1226,1737,MATHEMATICS
2022,1,IIT BHUBANESWAR,PHYSICS,SC,1862,2180,PHYSICS
2022,1,IIT BHUBANESWAR,GEOLOGY,SC,444,497,GEOLOGY
2022,1,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,SC,528,720,ATMOSPHERE & OCEAN SCIENCES
2022,1,IIT BOMBAY,APPLIED GEOLOGY,SC,40,199,APPLIED GEOLOGY
2022,1,IIT BOMBAY,APPLIED GEOPHYSICS,SC,1257,1955,APPLIED GEOPHYSICS
2022,1,IIT BOMBAY,STATISTICS,SC,27,246,STATISTICS
2022,1,IIT BOMBAY,BIOTECHNOLOGY,SC,37,252,BIOTECHNOLOGY
2022,1,IIT BOMBAY,CHEMISTRY,SC,29,349,CHEMISTRY
2022,1,IIT BOMBAY,MATHEMATICS,SC,250,883,MATHEMATICS
2022,1,IIT BOMBAY,PHYSICS,SC,63,328,PHYSICS
2022,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2601,2601,ENERGY SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1819,1819,ENERGY SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1054,1054,ENERGY SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,2848,2848,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,2313,2313,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2022,1,IIT BOMBAY,OPERATIONS RESEARCH,SC,63,63,OPERATIONS RESEARCH
2022,1,IIT BOMBAY,OPERATIONS RESEARCH,SC,332,332,OPERATIONS RESEARCH
2022,1,IIT DELHI,CHEMISTRY,SC,316,893,CHEMISTRY
2022,1,IIT DELHI,MATHEMATICS,SC,146,938,MATHEMATICS
2022,1,IIT DELHI,PHYSICS,SC,357,1161,PHYSICS
2022,1,IIT DELHI,ECONOMICS,SC,26,212,ECONOMICS
2022,1,IIT (ISM) DHANBAD,CHEMISTRY,SC,1765,2275,CHEMISTRY
2022,1,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,SC,1339,2039,MATHEMATICS & COMPUTING
2022,1,IIT (ISM) DHANBAD,PHYSICS,SC,2363,2764,PHYSICS
2022,1,IIT (ISM) DHANBAD,APPLIED GEOLOGY,SC,172,428,APPLIED GEOLOGY
2022,1,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,SC,884,3255,APPLIED GEOPHYSICS
2022,1,IIT GANDHINAGAR,CHEMISTRY,SC,1543,1710,CHEMISTRY
2022,1,IIT GANDHINAGAR,MATHEMATICS,SC,1413,1810,MATHEMATICS
2022,1,IIT GANDHINAGAR,PHYSICS,SC,1879,2266,PHYSICS
2022,1,IIT GUWAHATI,CHEMISTRY,SC,682,1279,CHEMISTRY
2022,1,IIT GUWAHATI,MATHEMATICS & COMPUTING,SC,87,929,MATHEMATICS & COMPUTING
2022,1,IIT GUWAHATI,PHYSICS,SC,1099,1820,PHYSICS
2022,1,IIT HYDERABAD,CHEMISTRY,SC,1372,1558,CHEMISTRY
2022,1,IIT HYDERABAD,MATHEMATICS/ MATHEMATICS & COMPUTING,SC,946,1489,MATHEMATICS & COMPUTING
2022,1,IIT HYDERABAD,PHYSICS,SC,1318,2035,PHYSICS
2022,1,IIT INDORE,CHEMISTRY,SC,1660,1774,CHEMISTRY
2022,1,IIT INDORE,PHYSICS,SC,1889,2255,PHYSICS
2022,1,IIT INDORE,MATHEMATICS,SC,1431,1702,MATHEMATICS
2022,1,IIT INDORE,BIOTECHNOLOGY,SC,263,310,BIOTECHNOLOGY
2022,1,IIT INDORE,ASTRONOMY,SC,1620,1882,ASTRONOMY
2022,1,IIT JAMMU,CHEMISTRY,SC,2206,2607,CHEMISTRY
2022,1,IIT JAMMU,PHYSICS,SC,2866,3165,PHYSICS
2022,1,IIT JODHPUR,CHEMISTRY,SC,2029,2415,CHEMISTRY
2022,1,IIT JODHPUR,MATHEMATICS,SC,1954,2155,MATHEMATICS
2022,1,IIT JODHPUR,PHYSICS,SC,2282,2616,PHYSICS
2022,1,IIT JODHPUR,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES,SC,1953,2004,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2022,1,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,SC,2520,2829,PHYSICS AND MATERIALS ENGINEERING
2022,1,IIT KANPUR,CHEMISTRY,SC,500,1071,CHEMISTRY
2022,1,IIT KANPUR,MATHEMATICS,SC,647,1225,MATHEMATICS
2022,1,IIT KANPUR,PHYSICS,SC,362,789,PHYSICS
2022,1,IIT KANPUR,STATISTICS,SC,135,499,STATISTICS
2022,1,IIT KANPUR,PHYSICS,SC,314,883,PHYSICS
2022,1,IIT KHARAGPUR,CHEMISTRY,SC,422,1212,CHEMISTRY
2022,1,IIT KHARAGPUR,GEOLOGY,SC,174,391,GEOLOGY
2022,1,IIT KHARAGPUR,MATHEMATICS,SC,302,661,MATHEMATICS
2022,1,IIT KHARAGPUR,PHYSICS,SC,756,1782,PHYSICS
2022,1,IIT KHARAGPUR,GEOPHYSICS,SC,531,533,GEOPHYSICS
2022,1,IIT KHARAGPUR,GEOPHYSICS,SC,2317,2365,GEOPHYSICS
2022,1,IIT KHARAGPUR,MEDICAL PHYSICS,SC,3032,3032,MEDICAL PHYSICS
2022,1,IIT KHARAGPUR,NUCLEAR MEDICINE,SC,2718,2718,NUCLEAR MEDICINE
2022,1,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,SC,268,268,MOLECULAR MEDICAL MICROBIOLOGY
2022,1,IIT MADRAS,CHEMISTRY,SC,379,1442,CHEMISTRY
2022,1,IIT MADRAS,MATHEMATICS,SC,653,1393,MATHEMATICS
2022,1,IIT MADRAS,PHYSICS,SC,194,1316,PHYSICS
2022,1,IIT MANDI,CHEMISTRY,SC,1963,2379,CHEMISTRY
2022,1,IIT MANDI,APPLIED MATHEMATICS,SC,1440,2222,APPLIED MATHEMATICS
2022,1,IIT MANDI,PHYSICS,SC,2348,2828,PHYSICS
2022,1,IIT PALAKKAD,CHEMISTRY,SC,2364,2587,CHEMISTRY
2022,1,IIT PALAKKAD,MATHEMATICS,SC,2259,2331,MATHEMATICS
2022,1,IIT PALAKKAD,PHYSICS,SC,2898,3064,PHYSICS
2022,1,IIT PATNA,CHEMISTRY,SC,2332,2545,CHEMISTRY
2022,1,IIT PATNA,MATHEMATICS,SC,1605,2121,MATHEMATICS
2022,1,IIT PATNA,PHYSICS,SC,2477,2809,PHYSICS
2022,1,IIT ROORKEE,APPLIED GEOLOGY,SC,332,402,APPLIED GEOLOGY
2022,1,IIT ROORKEE,CHEMISTRY,SC,386,1205,CHEMISTRY
2022,1,IIT ROORKEE,ECONOMICS,SC,214,454,ECONOMICS
2022,1,IIT ROORKEE,MATHEMATICS,SC,483,1425,MATHEMATICS
2022,1,IIT ROORKEE,PHYSICS,SC,1443,1608,PHYSICS
2022,1,IIT ROPAR,MATHEMATICS,SC,1738,1859,MATHEMATICS
2022,1,IIT ROPAR,CHEMISTRY,SC,1656,2026,CHEMISTRY
2022,1,IIT ROPAR,PHYSICS,SC,2347,2528,PHYSICS
2022,1,IIT TIRUPATI,MATHEMATICS & STATISTICS,SC,2132,2243,MATHEMATICS & COMPUTING
2022,1,IIT TIRUPATI,CHEMISTRY,SC,2324,2460,CHEMISTRY
2022,1,IIT TIRUPATI,PHYSICS,SC,2839,2873,PHYSICS
